UPC,52WeekGrowth
5209202014,0.000395
5209202022,-0.000403
5209202106,0.000756
5209202107,0.000543
5209202324,0.007884
5209202350,0.009442
5209202371,0.003865
5209220305,0.002558
5209220307,0.001508
5209220308,0.000663
5209220309,0.000520
5209220316,0.000067
5209220317,0.001267
5209220388,0.000898
5209220392,-0.000044
5209220394,0.001039
5209220396,-0.000045
5209220397,-0.001136
5209220398,-0.000801
5209220399,-0.000105
5209220407,0.000305
5209222002,0.000528
5209222018,-0.005215
5209222039,0.008850
5209222303,0.001622
5209222305,-0.002417
5209222308,-0.009016
5209222315,0.003471
5209222316,-0.001778
5209222317,-0.007623
5209222318,-0.000161
5209222319,0.001486
5209222320,-0.001025
5209223356,-0.000873
5210000042,0.001632
5210000043,0.011865
5210000044,0.006331
5210000046,0.001318
5210000049,0.000724
5210000242,0.000927
5210000243,0.005826
5210000244,-0.000092
5210000245,0.000164
5210000553,0.001845
5210001148,-0.004756
5210001352,0.010505
5210002121,0.001309
5210003365,-0.001631
5210003366,-0.001625
5210003491,0.005604
5210003494,0.001314
5210003495,0.003171
5210003496,-0.000432
5210003780,0.003633
5210003828,-0.000746
5210003850,0.001244
5210004083,0.000645
5210004091,-0.000862
5210004095,-0.000615
5210004096,0.000548
5210004601,0.000000
5210004602,0.000117
5210004606,0.000486
5210004607,-0.000116
5210004609,-0.001015
5210004620,0.000651
5210004624,0.000411
5210004625,0.001063
5210004630,0.001012
5210004640,-0.000572
5210004641,-0.000605
5210004642,-0.000186
5210004650,0.003616
5210004660,0.000377
5210004670,0.002162
5210004680,-0.000260
5210004712,0.000082
5210004734,0.001386
5210004780,0.000853
5210004810,0.000816
5210004820,0.000021
5210004840,0.001596
5210004850,-0.001864
5210004860,-0.000351
5210004864,0.000000
5210004865,0.000192
5210009150,-0.002374
5210009180,0.001831
5210009550,-0.000037
5210009722,-0.003484
5210009723,-0.000417
5210009860,0.007101
5210015643,-0.000369
5210015644,-0.000027
5210015646,-0.001013
5210015647,0.000883
5210015648,0.000024
5210015649,-0.000264
5210015650,0.000140
5210015651,-0.000320
5210015652,-0.000050
5210015653,-0.001090
5210015733,-0.000113
5210015741,0.000168
5210015742,0.000102
5210015743,-0.000672
5210027462,-0.000387
5210044152,0.003994
5210050102,-0.000254
5210063474,0.017264
5210063475,0.010916
5210074757,-0.002966
5210074862,0.000097
5210076067,0.000824
5210085854,-0.001447
5210096842,-0.002159
5227308951,0.000178
5227308961,-0.001997
5227308971,0.004196
5233634140,0.000000
5242750002,0.000000
5242752012,0.000000
5242760012,-0.000168
5242775001,0.000000
5242776001,0.000000
5260304100,0.000502
5260304120,0.003527
5260304170,-0.002224
5260304180,0.000526
5260304184,0.001424
5260304255,0.002241
5260304283,0.042324
5260305400,-0.000391
5260305410,-0.001063
5260305425,0.000989
5260305436,-0.019218
5260305440,0.001690
5260305441,1.785714
5260305444,0.001766
5260305445,0.002175
5260305450,0.001011
5260305461,0.001567
5260305462,0.001022
5260305464,0.000195
5260305466,0.000206
5260305467,-0.003057
5260305472,0.001339
5260305473,0.000999
5260305474,-0.000047
5260305606,0.004729
5260305607,0.002357
5260305619,0.024031
5260306100,-0.001484
5260306500,0.000745
5260306503,0.000622
5260306504,0.008924
5260306550,0.002857
5260306570,-0.005250
5260306580,-0.057013
5260306595,0.002227
5260306600,-0.026939
5260306601,-0.000996
5260306602,0.001261
5260306603,0.004349
5260308325,-0.001119
5260309468,0.006299
5280048231,-0.000025
5280048234,-0.000386
5280048316,0.001599
5280048816,0.000000
5280048856,-0.000478
5286701143,-0.392857
5310000303,0.000192
5310032118,-0.000878
5310033787,0.000110
5310033883,0.000040
5310035200,0.001191
5320007244,0.000565
5320007274,0.000161
5351947162,-0.000036
5351947163,0.000058
5360010324,-0.000563
5360010325,-0.001252
5360010327,0.000000
5360010328,-0.000497
5360010343,0.054795
5360010474,-0.003811
5360049136,-0.000574
5380002661,0.001817
5380002821,0.163896
5380004095,-0.000430
5380005099,0.003767
5380010961,0.003627
5380012300,0.000000
5380029895,0.000960
5380088000,0.000933
5380088001,0.000000
5380088003,0.000000
5380095001,0.000189
5380095002,0.001076
5385200100,0.000333
5385200200,-0.000648
5385200400,0.001082
5385200500,0.000000
5389823135,0.000141
5390000031,-0.000401
5390002015,0.001020
5400010060,0.000479
5400010183,-0.000080
5400036436,-0.007427
5400047607,-0.001327
5410000060,0.000768
5410000330,-0.000237
5410000360,-0.000689
5410000560,-0.000661
5410000580,-0.000415
5410013801,0.000374
5410092502,0.003818
5435801126,-0.000301
5440000004,-0.000841
5440000005,-0.001945
5440000024,-0.000050
5440000040,0.000832
5440000080,-0.000173
5440001503,-0.000279
5446700021,0.004785
5446700042,-0.004426
5446700353,0.000000
5446700780,-0.001061
5446700790,0.000000
5446701540,0.000000
5446701570,-0.000302
5446701711,-0.008496
5446701713,-0.001435
5449641400,-0.001261
5450010175,-0.003747
5450019145,-0.000471
5450019322,-0.011146
5450019327,-0.005840
5450019329,-0.002419
5450019352,-0.002025
5480002001,0.000361
5480003077,-0.000119
5480003080,-0.000492
5480003176,0.000460
5480003177,0.000022
5480004023,0.000606
5480034446,0.000500
5508600025,0.000551
5508600027,0.000000
5508600029,0.000000
5508600030,0.000000
5508600031,0.000000
5511357037,0.000010
5543761241,0.000089
5543762012,-0.000252
5543762270,0.000583
5543762410,-0.000032
5543762440,0.000317
5543762441,-0.000202
5543762460,0.000182
5543762641,-0.001610
5543762909,-0.000127
5543762912,-0.001535
5543762913,-0.000952
5543762952,0.000658
5543762955,-0.000837
5543763118,-0.000219
5543763228,0.000000
5543763229,0.000003
5543764070,0.000000
5565300062,-0.000843
5565311105,-0.000776
5565311115,0.000000
5565311125,0.000214
5565361870,-0.000960
5565361880,0.000661
5565361890,-0.000792
5565363010,-0.000291
5565363210,0.000598
5565366050,-0.000318
5565366060,0.000142
5565366930,-0.000649
5565367020,0.001050
5565367060,0.000000
5565367090,0.000103
5565367140,0.000737
5565368800,-0.000220
5565368810,0.000545
5565369820,0.000798
5565369830,0.000211
5643885384,-0.003969
5676214124,-0.020846
5783600004,-0.000491
5783602064,0.004367
5783602093,-0.003514
5783602117,0.019897
5783602152,0.000422
5783602244,0.008676
5783684000,0.002369
5783684003,0.003455
5800000341,-0.000624
5800000342,0.000388
5833617501,-0.007859
5833617510,0.000000
5833617530,0.000000
5844915312,-0.003618
5844915316,-0.002616
5844915320,-0.007306
5844915328,0.000000
5844916500,-0.002403
5844916501,0.000000
5844917400,0.000000
5844917800,-0.000394
5844941000,-0.000612
5844941002,-0.003333
5844941014,0.000000
5844941015,0.000388
5844941016,0.000000
5844941024,0.000000
5844943000,-0.000553
5844943001,0.000000
5844943002,0.000298
5844943023,0.000105
5844945000,-0.000379
5844945001,-0.000103
5844945004,0.000291
5844945013,-0.000753
5844945057,0.002008
5844945059,-0.001556
5844945061,0.000196
5844945063,0.000000
5844959054,-0.000682
5844959056,0.000020
5844959058,0.000273
5844959066,-0.000488
5844959072,-0.001018
5844959077,0.000585
5844960056,-0.000806
5844960057,-0.000204
5844960218,0.000000
5844960231,-0.003598
5844977001,0.004707
5844977020,0.000730
5844977021,0.000000
5844977099,-0.000010
5844977103,0.000000
5844977143,-0.000295
5844977153,-0.000514
5844977155,-0.001366
5844977162,-0.000649
5844977164,-0.000836
5844977175,-0.000566
5844977180,-0.000499
5844977182,-0.000525
5844977205,0.009840
5844977207,-0.000371
5844977700,-0.000453
5844977731,-0.001776
5844977765,-0.000265
5844977900,-0.000065
5844977901,-0.001715
5844977903,-0.000252
5844986001,-0.004535
5844986002,-0.000320
5844986003,0.000060
5844986004,-0.000216
5844986007,-0.000698
5844987011,0.001242
5844987012,0.000714
5844987013,0.000685
5844987024,0.000556
5844987028,-0.001970
5844989000,0.000000
5844989007,0.000664
5844989009,-0.000247
5844989025,-0.000577
5844989033,-0.000755
5844989101,0.000000
5844989132,-0.000073
5844989134,0.001903
5844989138,0.000518
5844989144,0.000000
5849672303,-0.002631
5849672304,-0.001496
5863300181,-0.000303
5863300182,-0.001244
5863300183,-0.000147
5863300184,-0.000222
5863300186,-0.000129
5863300188,0.000213
5863300831,0.000530
5863310252,-0.001200
5964200201,-0.002148
5964209400,-0.000681
6025835501,-0.000156
6050158761,-0.000532
6110414922,0.035836
6110414942,0.002619
6124371580,-0.008091
6124371600,0.003258
6205810310,0.001567
6205810311,-0.000075
6205881634,0.000000
6205881797,-0.000387
6206737419,-0.000056
6206737442,-0.004297
6206737450,-0.001289
6206737451,-0.005596
6206737453,-0.000566
6206737470,0.000214
6206737471,0.000436
6233800230,0.000407
6233805762,-0.000496
6233806130,0.000792
6233807325,0.000575
6233874734,-0.002463
6233877002,0.000317
6233877940,-0.000541
6233878473,-0.000275
6233879717,0.000662
6233885723,-0.000842
6233887977,-0.000332
6233887979,-0.001620
6233891112,-0.000349
6240310104,0.009044
6240310404,-0.060881
6240310504,-0.022796
6240310604,-0.023697
6240310804,-0.034765
6240312008,-0.179012
6240312308,-0.058824
6240312808,-0.028571
6240313004,0.192308
6248201801,0.020932
6282523488,0.000000
6282525631,-0.001234
6414402115,0.002692
6414403009,0.061295
6414403021,0.001023
6414403031,0.000124
6414403064,-0.000399
6414403316,0.000068
6414404236,-0.002547
6414404302,-0.000652
6414404306,-0.003553
6414404315,-0.004804
6414404317,0.000810
6414404322,-0.001483
6414404551,0.000446
6414404709,-0.005679
6414410625,-0.001021
6414415050,-0.005758
6414428243,0.011327
6414428255,0.000434
6414428263,-0.000205
6414432160,-0.003331
6414487784,0.003619
6470103070,0.031674
6477590202,-0.257902
6581006914,0.004524
6581037393,0.000000
6581088488,0.005936
6581089928,0.002998
6581094091,0.000000
6581094092,0.001147
6602200090,-1.600000
6602200246,-2.057143
6602200371,-0.362397
6626422018,-0.018447
6727500031,0.000000
6727500032,0.000000
6727500035,0.000000
6727500037,-0.001979
6727500092,0.000000
6727500093,0.000000
6727500094,0.000000
6727500095,0.000000
6727500100,-0.000220
6774250600,-0.000640
6798108902,0.000102
6798108912,-0.000318
6799020103,0.000000
6799020106,0.000000
6799060011,0.000287
6799060013,-0.000015
6821303117,-0.000605
6821309117,-0.000887
6827493471,-0.010429
6843738908,0.000366
6843738971,-0.001021
6843791132,0.000000
6882604511,0.002185
6882604512,0.001485
6882604513,0.000165
6882604514,-0.000589
6882616613,-0.002015
6882616614,0.002492
6882616615,-0.001454
6882618605,0.009380
6882618607,0.007268
6882620001,-0.000558
6882620003,-0.000181
6882620005,-0.001363
6929870103,-3.600000
6953501220,-0.000704
6953501225,-0.001252
7001104653,0.000000
7001111583,0.000000
7001111873,0.006249
7001114294,0.000000
7001114295,0.001006
7001114338,0.000000
7001114339,-0.009526
7001115101,0.000000
7001115105,-0.000577
7001174683,0.000000
7001178604,-0.001899
7001178609,0.000000
7001180444,-0.007547
7001184023,0.000000
7001186322,-0.004729
7001187015,0.004931
7001187024,0.000000
7001192854,0.000000
7001192860,0.000000
7001192861,0.000000
7001192862,0.000438
7001192866,0.000000
7001192868,0.000000
7001194296,0.000000
7001194298,0.003449
7001198377,0.000000
7001198378,0.000000
7001198379,0.000000
7001809394,0.000000
7001809398,0.000000
7001811524,0.000000
7001811656,0.000000
7001811662,0.001040
7001811663,0.001150
7001811665,0.000000
7001811674,0.000000
7001811689,0.000000
7002200460,0.000052
7002200462,0.000324
7002200470,0.001028
7002200475,-0.001083
7002200485,0.000000
7002200490,0.001093
7002200700,0.000541
7002200705,-0.000119
7002200715,-0.000309
7002200740,0.003228
7002200742,0.001845
7002200749,-0.000206
7002200759,0.000500
7002200769,0.002042
7002200774,0.001261
7002200776,0.000351
7002200779,0.000126
7003900010,0.000347
7003900012,0.000688
7003900017,0.000438
7003900018,0.000435
7003900030,-0.001361
7003900301,0.000000
7007400246,-0.000261
7007440701,0.000050
7007440702,0.000071
7007440705,-0.000056
7007440707,0.000405
7007440711,-0.000340
7007440718,-0.000285
7007450818,-0.000684
7007450960,0.011957
7007451785,-0.000523
7007453360,0.000549
7007453364,0.001974
7007453984,-0.000631
7007455958,0.001161
7007455964,-0.039095
7007456016,-0.000963
7007457431,0.019062
7007457534,-0.001174
7007457541,0.005395
7007457802,-0.000044
7007457805,-0.000011
7007458050,0.004440
7007458056,0.002546
7007458059,0.002558
7007458062,0.001929
7007462600,-0.000134
7007463058,-0.000072
7007464116,0.000941
7007464118,-0.000949
7007464712,-0.010320
7007466897,0.000000
7007480240,0.000595
7007480365,-0.000589
7007700160,0.002718
7007700850,-0.000370
7007781120,-0.004866
7007781122,-0.001289
7007781124,-0.001084
7007781125,-0.000744
7007781126,-0.001113
7007781127,-0.000402
7007781128,-0.004921
7007781129,-0.001836
7007781130,-0.000854
7007781131,-0.002006
7008506012,-0.001631
7008506013,-0.000824
7010001171,-0.003352
7010001183,-0.001443
7010001255,-0.002809
7010001532,0.001306
7010001590,0.007731
7010001637,-0.019723
7010001644,-0.027564
7010001675,-0.004540
7010001935,-0.001185
7010002952,-0.002676
7010002955,-0.003521
7010002957,-0.003653
7010004000,0.000582
7010004663,-0.001915
7010004665,-0.000726
7010004667,-0.000026
7010004669,-0.002454
7010004741,0.000549
7010004839,-0.000543
7010004841,0.001496
7010004845,-0.000087
7010006009,-0.011107
7010006026,-0.051151
7010006042,-0.000326
7010006065,-0.000045
7010006071,-0.002913
7010006087,-0.007276
7012929061,-0.000120
7012929062,-0.001119
7012929064,0.000000
7012929077,-0.000215
7012929078,-0.000006
7012929170,-0.001211
7012929173,-0.000501
7012929181,-0.000453
7013200100,0.002884
7013200600,0.000000
7013200603,-0.000130
7013200700,0.004484
7013211600,0.000569
7013211610,0.001995
7013700018,0.001513
7013700038,0.000000
7013711122,-0.000818
7015329044,-0.000509
7015329045,0.001134
7015329047,0.001013
7015329049,-0.000592
7015329246,0.009156
7015329350,-0.000274
7015329365,0.000312
7015329370,-0.000280
7015329375,0.010552
7015787340,0.000105
7015788269,-0.000253
7015788270,0.000976
7015788277,-0.001108
7015788324,0.002957
7015800005,0.001003
7015800024,-0.000460
7015800066,0.000302
7017703474,-0.003979
7017703475,0.000000
7017705074,0.000584
7017705113,-0.000194
7017705115,-0.000251
7017706776,0.000469
7017706777,0.001770
7017706921,-0.001440
7017706926,0.000000
7017707510,0.000452
7017715400,-0.000179
7017715403,0.000816
7017715412,-0.000093
7017715416,0.000000
7017715419,-0.000632
7017715422,0.000569
7017715424,0.000549
7017715426,-0.000291
7017715574,0.000256
7017715995,0.000000
7017717167,0.000000
7017717351,-0.000285
7017717636,0.000331
7017717950,0.000503
7017718032,0.002601
7017718346,0.000000
7017718760,0.000597
7017722514,0.000000
7017722515,-0.093923
7017723125,-0.000478
7017723126,0.001355
7017723127,0.000167
7017723128,0.001090
7017725099,-0.000856
7017726165,0.000000
7017726168,-0.001229
7017726169,0.000000
7017726170,0.000003
7017726758,-0.001764
7017726772,0.001010
7017727878,0.000000
7017727881,0.000000
7017727886,0.000000
7017727888,-0.001974
7017727896,0.000047
7017727899,-0.000161
7017727903,0.000000
7017751304,0.001322
7017751305,0.000000
7017751539,0.001168
7017751541,0.000000
7017751542,0.001432
7017785806,0.000000
7017786264,0.000229
7017787276,0.000000
7017787949,0.000000
7018753330,0.000000
7019559016,-0.000225
7020050230,0.000000
7020050233,0.006365
7020050234,0.000000
7020058035,-0.000387
7020058045,0.000457
7020058115,-0.000092
7020058125,-0.000226
7020058130,-0.000125
7020058135,-0.001978
7020058159,-0.000825
7020058215,0.000316
7020058235,0.000000
7020083811,-0.000140
7020083812,-0.000156
7022100718,-0.007829
7022100720,0.000443
7022750013,-0.000889
7023001154,-0.000679
7023002062,-0.000279
7023010710,0.001062
7023010720,0.000715
7023010770,-0.000529
7023011614,-0.000292
7023011620,-0.000253
7023011716,-0.000330
7023011720,0.000186
7023015345,-0.000028
7023015366,-0.001065
7023016761,-0.000306
7023016766,0.000136
7023016801,0.000720
7023016853,0.000000
7023016862,-0.000625
7024712306,0.000667
7024712309,0.002313
7024712311,0.003230
7024712774,0.000567
7024712777,-0.000017
7024712900,0.000039
7024713411,0.001123
7024717011,-0.000591
7024717227,0.000534
7024717587,-0.004273
7024717588,-0.002985
7024717687,0.003509
7024717688,0.001309
7024717689,-0.005004
7024717690,0.001100
7024717811,0.000044
7024717986,0.000805
7024718082,0.103286
7024719318,0.003459
7025700068,0.000000
7025750769,-0.001077
7025750800,-0.000124
7025751156,0.000000
7025751157,0.001148
7025763212,-0.001277
7025802403,0.000188
7027200213,0.000056
7027200216,0.001284
7027223202,0.000864
7027223203,-0.000992
7027249128,-0.002101
7027249129,-0.002532
7027500009,0.000427
7027506117,0.000000
7027506141,0.000744
7027530181,0.000392
7027533161,0.000000
7029215321,0.001248
7029215324,-0.000477
7029216028,0.002202
7029216029,0.001654
7029216154,-0.000509
7029217055,-0.003742
7029217840,-0.000422
7029270159,-0.000080
7032800523,0.000169
7033013727,0.000248
7033013728,-0.002600
7033014366,0.000000
7033014367,0.004482
7033018627,0.002202
7033018896,0.000000
7033019655,0.000000
7033019656,0.000000
7033019666,0.000000
7033019667,0.000000
7033019675,-0.002333
7033019682,0.000000
7033020122,0.001720
7033020123,0.000067
7033020133,0.000000
7033031439,0.003111
7033032325,0.000000
7033032826,-0.004116
7033035165,0.000000
7033035169,0.000000
7033035566,0.000000
7033035728,-0.002825
7033040826,-0.000838
7033042603,0.000000
7033043146,0.000000
7033050604,-0.000261
7033050694,0.000000
7033060268,0.000354
7033060301,-0.004809
7033060315,-0.000799
7033060323,0.000299
7033060845,-0.000177
7033060882,-0.000360
7033061684,-0.000425
7033061704,-0.002977
7033062985,0.007415
7033063260,0.000259
7033064029,-0.000705
7033065192,-0.003332
7033068271,-0.000747
7033068272,0.000305
7033070779,-0.001184
7033070826,-0.000317
7033071194,-0.000122
7033071195,-0.000834
7033071300,-0.000114
7033071397,-0.001077
7033071417,-0.000092
7033072259,0.009588
7033072262,0.000719
7033072454,0.000399
7033072455,0.000176
7033072655,-0.000705
7033073038,0.000000
7033073231,0.000553
7033073241,0.000350
7033073408,-0.000247
7033073665,0.000000
7033073867,0.000000
7033073869,0.000000
7033073870,0.000000
7033073871,0.010310
7033090031,-0.000653
7033090284,0.000587
7033090837,0.000000
7033091146,-0.000428
7033091187,-0.000726
7033091188,-0.002266
7033091571,-0.000656
7033091610,-0.000271
7033200055,0.000157
7033200060,0.000626
7033200086,0.000324
7033200102,0.001055
7033200106,0.000099
7033200138,0.000576
7033200158,0.001509
7033200159,-0.010909
7033200175,0.001597
7033200279,-0.000149
7034600009,0.002296
7035118012,0.000499
7038110000,0.000202
7038110011,-0.000820
7038110013,0.000871
7038110028,0.000266
7038110040,0.000718
7038110041,0.000000
7038110042,0.000105
7038110060,-0.000102
7038110061,0.001053
7038110062,0.000176
7038110065,-0.000516
7038110100,0.001868
7038110125,0.000657
7038110128,0.000000
7038110132,0.000000
7038112127,0.000000
7038180068,0.000986
7040400006,0.000502
7040400008,0.001236
7040400116,0.002297
7040400240,0.000514
7040400278,-0.000970
7040400279,0.001527
7040400438,0.000000
7040400452,0.000904
7040400453,-0.002154
7041101341,-0.000860
7041101343,0.000323
7041101344,0.001661
7041101345,0.000355
7041101346,0.002331
7041102231,-0.000985
7041102232,0.001280
7041102611,0.000103
7041102612,-0.000988
7041102872,0.020115
7041103346,0.001463
7041103348,0.000200
7041160213,0.000568
7041160215,0.000034
7041160331,0.000741
7041160372,0.000254
7041160533,0.001746
7041160535,0.000000
7041160662,0.000910
7041160665,-0.000560
7041160668,0.003904
7041160788,-0.000225
7041160809,0.000159
7041160811,0.000014
7041160825,0.000609
7041160827,-0.001100
7044491208,-0.000500
7045007169,0.003611
7045034361,0.000210
7045511015,-0.001611
7045511018,-0.000712
7045512016,-0.000385
7045512019,0.003110
7046200002,0.019709
7046200200,0.000379
7046200233,0.000000
7046200376,0.091440
7046200379,0.069525
7046200418,0.109589
7046203596,0.000036
7046203598,0.000363
7046203600,0.000099
7046208251,0.020033
7046209835,-0.005002
7046209850,-0.000776
7046243123,-0.006303
7046243140,-0.000322
7046243157,0.000416
7046243275,0.000987
7046243309,-0.000072
7046243351,0.000217
7046250000,-0.000559
7046254250,0.000414
7047000109,-0.005540
7047000127,0.033178
7047000300,-0.006260
7047000301,-0.006618
7047000302,-0.007127
7047000303,-0.003650
7047000306,-0.000879
7047000307,-0.004391
7047000310,-0.003660
7047000313,-0.006234
7047000319,-0.010825
7047000321,-0.004204
7047000323,-0.002964
7047000325,-0.004645
7047000430,0.000613
7047000439,-0.000403
7047000641,-0.006830
7047000643,-0.008678
7047000650,-0.007862
7047000651,-0.006038
7047000652,-0.004787
7047000653,-0.003123
7047000654,-0.002748
7047000655,-0.009545
7047000657,-0.006158
7047000665,-0.009405
7047010375,-0.002043
7047010376,0.001424
7047011855,-0.018356
7047012691,0.006618
7047012739,0.002468
7047012988,-0.008242
7047013075,0.003743
7047013768,0.001734
7047013772,0.000264
7047013778,0.000739
7047013849,-0.000326
7047013862,-0.001949
7047013876,-0.002767
7047013911,0.002622
7047013942,-0.001740
7047014069,0.003904
7047014212,-0.014837
7047028447,-0.006626
7047029062,0.003234
7047040389,0.000395
7047043329,0.000638
7047043332,-0.000173
7047043333,0.001176
7047043579,0.001171
7047048989,-0.493506
7047049622,-0.000310
7047049623,-0.001634
7047049625,-0.002119
7047049626,-0.002689
7047049646,-0.001206
7047049647,-0.000868
7047049648,0.005431
7047049649,-0.000090
7047049651,0.000615
7047049653,0.001459
7047049654,-0.000605
7047500041,-0.075750
7047501064,0.003859
7047911212,-0.003485
7048101101,0.000061
7049110009,0.000159
7049121225,0.000447
7049121232,0.000472
7049121272,-0.001719
7049121282,-0.000457
7049121322,-0.000885
7049203861,0.000192
7049203863,-0.000865
7049214000,0.000644
7049216100,-0.000179
7049216400,0.001354
7049216500,0.001519
7049606068,-0.000799
7049606112,0.000453
7049606113,-0.000261
7050101010,-0.001151
7050101290,0.000000
7050101300,0.001213
7050101330,0.000000
7050101790,0.000000
7050102035,0.001702
7050102121,0.007685
7050102122,0.000000
7050102517,0.000000
7050102810,0.000000
7050104200,0.000264
7050105021,0.000000
7050105035,0.000000
7050105065,0.000000
7050105105,-0.000459
7050105325,0.000000
7050105355,-0.000395
7050105360,0.000000
7050105400,0.000000
7050105650,0.000000
7050106095,0.002212
7050106120,0.000000
7050106162,0.000030
7050109000,0.000000
7050109200,0.000000
7050109220,0.000254
7050111090,0.000076
7050115361,0.000000
7050145105,-0.001950
7053074314,0.000000
7055119408,-0.000694
7056935046,-0.000899
7057355555,-0.000330
7057366666,0.001297
7060206300,0.026738
7060246900,-0.000879
7060250100,-0.001297
7060273900,0.000583
7060276500,-0.000485
7060283900,0.000514
7061000070,0.000260
7061000071,-0.007985
7061000087,-0.001010
7061000088,-0.006982
7061000105,0.001137
7061000500,-0.002050
7061000501,0.000863
7061000503,0.000036
7061000505,-0.002059
7061000518,-0.000029
7061000519,-0.001498
7061210010,-0.000086
7061210040,-0.000781
7061210861,0.002153
7061210865,-0.000402
7061232022,0.001963
7061278513,0.000000
7061700058,-0.000485
7061700075,-0.000874
7061700076,-0.000455
7061700079,0.000295
7061700606,0.000000
7061700623,0.000000
7061700628,0.000000
7061720607,0.000974
7061720608,0.001014
7061720609,-0.001848
7061720610,0.000894
7061720612,0.000000
7062243101,-0.011134
7062243102,-0.044967
7064000292,-0.000104
7064000450,0.098361
7064000460,0.230583
7064000461,-0.050272
7064000462,-0.025000
7064000463,0.193069
7064000464,-0.080645
7064000465,-0.183121
7064000486,-0.000198
7064000663,-0.002076
7064000792,-0.000314
7064000793,-0.002645
7064000794,-0.000527
7064000796,0.000432
7064000806,-0.000855
7064000975,-0.001640
7064001013,0.003674
7064001018,0.002832
7064001023,0.002252
7064001024,0.002393
7064001026,0.004820
7064001029,0.002875
7064001031,0.004233
7064001035,0.003055
7064001040,0.003420
7064001086,-0.001099
7064001087,-0.001195
7064001088,0.000084
7064001097,0.000904
7064001157,-0.002931
7064001158,-0.001293
7064001159,-0.000317
7064001160,-0.000837
7064001161,-0.002322
7064001162,-0.000997
7064001164,-0.000685
7064001165,-0.000543
7064001166,-0.001108
7064001167,-0.001265
7064001198,0.000759
7064001287,0.000300
7064001322,0.000335
7064001323,0.005205
7064001324,-0.000245
7064001331,-0.000460
7064001332,-0.000478
7064001333,0.000261
7064001347,-0.001161
7064001350,-0.000665
7064001354,0.000444
7064001356,0.000802
7064001357,-0.000672
7064001358,-0.000857
7064001359,-0.000189
7064001360,-0.001697
7064001361,0.000537
7064001362,0.000151
7064001364,0.001860
7064001365,0.000328
7064001366,0.001244
7064001367,0.000272
7064001394,-0.002134
7064001395,0.000701
7064001398,0.001860
7064001399,0.000393
7064001401,0.000497
7064001470,-0.001316
7064001472,-0.002253
7064001477,-0.000385
7064001483,-0.000999
7064001484,-0.000546
7064001486,-0.001107
7064001487,-0.000742
7064001489,-0.001112
7064001490,-0.000285
7064001499,-0.000385
7064001503,-0.000746
7064001511,-0.000861
7064001512,-0.115789
7064001514,0.001179
7064001550,0.000158
7064001551,-0.001228
7064001556,-0.002500
7064001557,-0.004029
7064001560,-0.001551
7064001561,-0.000483
7064001564,-0.001618
7064001565,-0.000735
7064001566,0.001238
7064001567,-0.000009
7064001571,-0.000350
7064001600,-0.001779
7064001609,-0.006929
7064001611,-0.000987
7064001614,-0.001349
7064001615,0.000661
7064001616,0.001103
7064001617,0.001378
7064001618,0.000000
7064001620,0.000620
7064001621,0.000619
7064001624,0.000000
7064001626,-0.000917
7064001628,0.002052
7064001630,0.000151
7064001632,0.001779
7064001719,0.014032
7064001734,0.000000
7064001740,0.049194
7064001823,0.005813
7064004058,-0.000067
7064004072,-0.001326
7064004310,-0.001191
7064030007,-0.002524
7064030012,-0.003588
7064030027,-0.002673
7064030144,0.000874
7064031350,-0.000735
7064032120,-0.000604
7064032574,-0.000228
7064032575,-0.009943
7064032577,-0.000302
7064033501,-0.000547
7064063023,-0.002067
7064100005,0.000056
7064100006,-0.000124
7064100008,-0.000478
7064100009,-0.000627
7064100038,0.000550
7064100039,0.000000
7064106413,-0.001191
7065000005,0.000078
7065000006,0.010695
7065000008,0.006200
7065000009,-0.000226
7065000403,-0.000701
7065000404,-0.000170
7065080002,0.000592
7065080003,-0.001306
7065080004,-0.000153
7065080007,0.000621
7065080009,0.000427
7065080010,0.000073
7065080012,-0.001081
7065080013,-0.000175
7065080021,-0.002088
7065080075,-0.000901
7065080076,0.000000
7065080077,-0.000105
7065080082,-0.000992
7065200064,0.000224
7065200065,-0.000301
7065200066,-0.000229
7065200105,0.001696
7065200106,0.006823
7065200109,0.003015
7065200123,0.000000
7065200156,0.000000
7065200157,0.000000
7065200161,-0.014118
7065200169,0.001242
7065200176,-0.003018
7065200229,0.000763
7065200263,-0.002762
7065200265,0.001978
7065200750,0.000167
7065276206,0.000105
7065500012,-0.000210
7065590130,-0.002350
7065590230,-0.000371
7065590412,0.000610
7065591001,0.001382
7065591003,0.000507
7065591005,0.000000
7065591007,-0.000907
7065591230,-0.000121
7065593030,-0.000701
7065593530,-0.001327
7065594730,-0.000824
7065595030,0.000182
7065595401,-0.001074
7065596030,0.000930
7066200701,0.000462
7066200702,0.000715
7066201001,0.014940
7066201002,0.026454
7066201003,0.019012
7066201010,0.005513
7066201012,-0.002144
7066201301,0.000000
7066201302,-0.007840
7066201303,-0.030143
7066203001,0.036817
7066203002,0.040955
7066203003,0.049690
7066203006,0.001486
7066203011,0.005967
7066203012,-0.002128
7066203023,-0.000970
7066203041,0.004656
7066203043,0.008416
7066203501,0.000148
7066203502,0.000234
7066203503,-0.000768
7066206001,-0.000378
7066206002,0.000479
7066206003,0.001135
7066206010,0.000284
7066208720,0.000136
7066208721,0.000367
7066208723,-0.000053
7066208727,-0.000475
