StoreID,TRANSACTION_ID,Date,TRANS_HOUR,TRANS_MINUTE,CASHIER_NUMBER,TERMINAL_NUMBER,UPC,ProductName,CATEGORY,CATEGORY_SUB,DEPT_KEY_Name,DEPT_MASTER_Name,Quantity,Price,Sales
7044,20190127659549,2019-01-27 00:00:00.000,16,32,122,5,3400000312,HERSH CHOC MLK SYR BOT        ,ICE CREAM CONES & TOPPING,TOPPING ICE CREAM,GROCERY FS,Grocery,1,2.63,2.63
7044,20190127659294,2019-01-27 00:00:00.000,16,28,135,2,4082,ONION RED DRY                 ,PRODUCE,produce,PRODUCE FS,Produce,1,1.28,1.11
7044,20190219664640,2019-02-19 00:00:00.000,17,57,122,7,7447010227,MAGAZINE $599,MAGAZINES                ,MAGAZINES-CHECK STAND    ,GROCERY NFS,Grocery,1,5.99,5.99
7044,20190219643288,2019-02-19 00:00:00.000,12,1,122,6,4065,PEPPERS GREEN BELL LAR,PRODUCE,produce,PRODUCE FS,Produce,2,0.98,1.96
7044,20190219643011,2019-02-19 00:00:00.000,11,56,122,6,7222010116,SUPER 1 BREAD WHEAT           ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,0.98,0.98
7044,20190219643520,2019-02-19 00:00:00.000,12,5,540,5,81060602062,IDAHO PREMIUM MILD CHE,CHEESE,CHEESE SHREDDED 2#       ,MEAT DEPT DELI TO BE DELE,Meat,1,5.98,5.98
7044,20190219643011,2019-02-19 00:00:00.000,11,56,122,6,4800000245,COS CHUNK LT TUNA WATE,CANNED FISH,FISH TUNA-CANNED,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219643011,2019-02-19 00:00:00.000,11,56,122,6,3680044947,FC RED RASPBERRY PRES,JAMS & JELLY,UNKNOWN,GROCERY FS,Grocery,1,3.99,3.99
7044,20190219643011,2019-02-19 00:00:00.000,11,56,122,6,2900001665,PLNTRS MIXED NUTS,NUTS,SNACK NUTS CANNED-WNT    ,GROCERY FS,Grocery,1,4.98,4.98
7044,20190219643066,2019-02-19 00:00:00.000,11,57,145,3,2100062316,KFT RTE CHEESECAKE FIL,CHEESE,CHEESE SPECIALTY,MEAT DEPT DELI TO BE DELE,Meat,1,4.98,4.98
7044,20190219643011,2019-02-19 00:00:00.000,11,56,122,6,7222010116,SUPER 1 BREAD WHEAT           ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,0.98,0.98
7044,20190219643547,2019-02-19 00:00:00.000,12,5,123,2,4800000245,COS CHUNK LT TUNA WATE,CANNED FISH,FISH TUNA-CANNED,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219643547,2019-02-19 00:00:00.000,12,5,123,2,4800000245,COS CHUNK LT TUNA WATE,CANNED FISH,FISH TUNA-CANNED,GROCERY FS,Grocery,1,0.88,0.88
7044,20190219643496,2019-02-19 00:00:00.000,12,4,122,6,7283070201,TILLAMOOK SOUR CREAM          ,DAIRY,SOUR CREAM,GROCERY DAIRY,Grocery,1,1.93,1.93
7044,20190219643496,2019-02-19 00:00:00.000,12,4,122,6,3160066212,KIWI HIKING BOOT BRN L,SHOE CARE,SHOE LACES,GENERAL MERCHANDISE,GM,1,2.99,2.99
7044,20190219643907,2019-02-19 00:00:00.000,12,11,122,6,23977000000,DANISH RASPBERRY CREAM,IN-STORE BAKE PRODUCTS,IN STORE BAKE DOUGH,BAKERY IN STORE,Bakery,1,3.98,3.98
7044,20190219643496,2019-02-19 00:00:00.000,12,4,122,6,3160066212,KIWI HIKING BOOT BRN L,SHOE CARE,SHOE LACES,GENERAL MERCHANDISE,GM,1,2.99,2.99
7044,20190219643734,2019-02-19 00:00:00.000,12,8,123,2,4065,PEPPERS GREEN BELL LAR,PRODUCE,produce,PRODUCE FS,Produce,1,0.98,0.98
7044,20190219643520,2019-02-19 00:00:00.000,12,5,540,5,7061000105,KERR JELLY JAR 8 OZ           ,CANNING SUPPLIES,JARS-WT                  ,GROCERY NFS,Grocery,1,10.59,10.59
7044,20190219644285,2019-02-19 00:00:00.000,12,18,122,6,7283070201,TILLAMOOK SOUR CREAM          ,DAIRY,SOUR CREAM,GROCERY DAIRY,Grocery,1,1.93,1.93
7044,20190219643861,2019-02-19 00:00:00.000,12,11,122,6,3283,APPLE HONEYCRISP,PRODUCE,apples,PRODUCE FS,Produce,1,2.78,6.98
7044,20190219643916,2019-02-19 00:00:00.000,12,11,165,10,23996100000,POPCORN CHICOGO STYLE ,POPCORN,POPCORN,BAKERY IN STORE,Bakery,1,1.48,1.48
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,7294535066,SARA LEE DELUXE BAGEL ,BAKERY PRODUCTS,SARA LEE MISC            ,GROCERY BAKERY,Bakery,1,4.69,4.69
7044,20190219664864,2019-02-19 00:00:00.000,18,1,122,7,3680038966,FXM RST GARLIC PASTA S,SPAGHETTI & PIZZA SAUCES,SPAGHETTI SAUCE,GROCERY FS,Grocery,1,3.13,3.13
7044,20190219665904,2019-02-19 00:00:00.000,18,18,122,7,2113150111,MC CHIC POT PIE               ,FROZEN DINNERS & ENTREES,FROZ MEAT PIES,GROCERY FROZEN,Grocery,1,2.28,2.28
7044,20190219664864,2019-02-19 00:00:00.000,18,1,122,7,3680038966,FXM RST GARLIC PASTA S,SPAGHETTI & PIZZA SAUCES,SPAGHETTI SAUCE,GROCERY FS,Grocery,1,3.13,3.13
7044,20190219666234,2019-02-19 00:00:00.000,18,23,105,3,3680006275,FC MEDIUM CHEDDAR,CHEESE,UNKNOWN,MEAT DEPT DELI TO BE DELE,Meat,1,3.98,3.98
7044,20190219666330,2019-02-19 00:00:00.000,18,25,122,7,7222000838,FRANZ ORG WHOLE GRAIN ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,3.28,3.28
7044,20190219666823,2019-02-19 00:00:00.000,18,33,108,6,23779100000,BAGELS SWEETWATER,IN-STORE BAKE PRODUCTS,IN STORE BAKE DOUGH,BAKERY IN STORE,Bakery,1,1.68,4.98
7044,20190219667309,2019-02-19 00:00:00.000,18,41,108,6,7110100001,CHERRY LANE JUMBO A,EGGS,EGG CARTONS,GROCERY DAIRY,Grocery,1,1.48,1.48
7044,20190219666000,2019-02-19 00:00:00.000,18,20,105,3,8105701636,SPICE HUNT ONION POWDE,NATURAL FOODS,NATURAL-SPICES & SEASONS,GAF FOOD,Natural Organic,1,5.38,5.38
7044,20190219666330,2019-02-19 00:00:00.000,18,25,122,7,7222000838,FRANZ ORG WHOLE GRAIN ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,3.28,3.28
7044,20190219667396,2019-02-19 00:00:00.000,18,43,108,6,23653900000,DELI KRAB SALAD ORIGIN,DELICATESSEN,DELI SALADS,DELI COLD SERVICE FS,Deli,1,5.99,5.69
7044,20190219626089,2019-02-19 00:00:00.000,7,14,145,5,6727500037,CROFTERS SPRFTR JUST F,NATURAL FOODS,NATURAL-FRUIT SPREADS & S,NATURAL GROCERY          ,Natural Organic,1,3.38,3.38
7044,20190219620841,2019-02-19 00:00:00.000,5,47,317,7,2040,COFFEE SMALL,UNKNOWN CATAGORY,DELI DEPT,DELI HOT SERVICE NFS,Deli,1,0.75,0.75
7044,20190219625507,2019-02-19 00:00:00.000,7,5,640,12,2040,COFFEE SMALL,UNKNOWN CATAGORY,DELI DEPT,DELI HOT SERVICE NFS,Deli,1,0.75,0.75
7044,20190219626292,2019-02-19 00:00:00.000,7,18,145,5,5100006283,HUNGRY MAN BONELS PORK,FROZEN DINNERS & ENTREES,FROZEN REGULAR DINNERS,GROCERY FROZEN,Grocery,1,1.98,1.98
7044,20190219629976,2019-02-19 00:00:00.000,8,19,607,12,23653900000,DELI KRAB SALAD ORIGIN,DELICATESSEN,DELI SALADS,DELI COLD SERVICE FS,Deli,1,5.99,6.11
7044,20190219627452,2019-02-19 00:00:00.000,7,37,145,5,7110100001,CHERRY LANE JUMBO A,EGGS,EGG CARTONS,GROCERY DAIRY,Grocery,1,1.48,1.48
7044,20190219628799,2019-02-19 00:00:00.000,7,59,160,5,23420000000,FRUIT CUT FRT TRAY/DIP,PRODUCE,PRODUCE CUT FRUIT        ,PRODUCE FRESH CUT,Produce,1,17.98,17.98
7044,20190219627773,2019-02-19 00:00:00.000,7,42,145,5,81809400529,ROCKSTAR PURE ZERO GRA,BEVERAGE & MIXES,ENERGY DRINKS-WT         ,GROC CARB BEV CANDY,Grocery,1,1.68,1.68
7044,20190219627106,2019-02-19 00:00:00.000,7,31,145,5,23757300000,DELI SALAD MACARONI OR,DELICATESSEN,DELI SALADS,DELI COLD SERVICE FS,Deli,1,2.29,1.24
7044,20190219645373,2019-02-19 00:00:00.000,12,36,123,2,6414428243,ROTEL ORIG DICED TOM W,CANNED VEGETABLES,VEGT TOMATOES-CANNED,GROCERY FS,Grocery,1,1.28,1.28
7044,20190219644835,2019-02-19 00:00:00.000,12,27,123,2,4645,MUSHROOMS REG SMALL           ,PRODUCE,produce,PRODUCE FS,Produce,1,3.98,1.55
7044,20190219645432,2019-02-19 00:00:00.000,12,37,115,11,7222010115,SUPER 1 BREAD WHITE           ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,0.98,0.98
7044,20190219645407,2019-02-19 00:00:00.000,12,36,145,3,23660600000,HOT DELI CHICKEN STRIP,DELICATESSEN,DELI HOT PRODUCTS,DELI HOT SERVICE NFS,Deli,1,5.98,7.06
7044,20190324667841,2019-03-24 00:00:00.000,18,50,124,6,1122513132,SD SNACK BAG RECLOSABL,MISCELLANEOUS PAPER & WRA,BAGSSANDWICH/FOOD STORAG,GROCERY NFS,Grocery,1,1.43,1.43
7044,20190324667841,2019-03-24 00:00:00.000,18,50,124,6,71627000155,CHOCOLOVE DARK CHOC/AL,NATURAL FOODS,NATURAL-CANDY-WNT        ,NATURAL GROCERY          ,Natural Organic,1,2.78,2.78
7044,20190324668622,2019-03-24 00:00:00.000,19,3,124,6,4000000105,SNICKERS ALMOND BAR           ,CANDY,CANDY CHOCOLATE COUNT GDS,GROC CARB BEV CANDY,Grocery,1,0.87,0.87
7044,20190223649200,2019-02-23 00:00:00.000,13,40,122,3,81878001503,ANGIES POPCORN REAL BU,NATURAL FOODS,NATURAL-CHIPS & SNACKS,NATURAL GROCERY          ,Natural Organic,1,3.38,3.38
7044,20190324673689,2019-03-24 00:00:00.000,20,28,124,6,5190080742,LOF BISTRO CKD BL PEPP,LUNCH MEATS              ,LUNCHMEAT OSCAR MAYER,MEAT DEPT DELI TO BE DELE,Meat,1,1.98,1.98
7044,20190127657560,2019-01-27 00:00:00.000,15,59,122,5,4645,MUSHROOMS REG SMALL           ,PRODUCE,produce,PRODUCE FS,Produce,1,3.98,2.11
7044,20190127658551,2019-01-27 00:00:00.000,16,15,118,1,6414428243,ROTEL ORIG DICED TOM W,CANNED VEGETABLES,VEGT TOMATOES-CANNED,GROCERY FS,Grocery,1,0.98,0.98
7044,20190127658551,2019-01-27 00:00:00.000,16,15,540,4,76163520500,STRAWBERRIES PKG              ,PRODUCE,produce,PRODUCE FS,Produce,1,5.98,5.98
7044,20190127658338,2019-01-27 00:00:00.000,16,12,122,5,7222010115,SUPER 1 BREAD WHITE           ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,0.98,0.98
7044,20190127658565,2019-01-27 00:00:00.000,16,16,122,5,6225530031,COLOR BOOK OF HORSES          ,GENERAL MDSE BULLETINS,GENERAL MDSE BULLETINS,GENERAL MERCHANDISE,GM,1,1.28,1.28
7044,20190127658645,2019-01-27 00:00:00.000,16,17,540,4,76163520500,STRAWBERRIES PKG              ,PRODUCE,produce,PRODUCE FS,Produce,1,5.98,5.98
7044,20190127658551,2019-01-27 00:00:00.000,16,15,118,1,6414428243,ROTEL ORIG DICED TOM W,CANNED VEGETABLES,VEGT TOMATOES-CANNED,GROCERY FS,Grocery,1,0.98,0.98
7044,20190127659445,2019-01-27 00:00:00.000,16,30,124,3,7222010115,SUPER 1 BREAD WHITE           ,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,0.98,0.98
7044,20190127658565,2019-01-27 00:00:00.000,16,16,122,5,6225530031,COLOR BOOK OF HORSES          ,GENERAL MDSE BULLETINS,GENERAL MDSE BULLETINS,GENERAL MERCHANDISE,GM,1,1.28,1.28
7044,20190219643734,2019-02-19 00:00:00.000,12,8,123,2,1650007406,ONEADAY WOMENS,VITAMINS,VITAMINS-BRANDED,GM HEALTH & BEAUTY,GM,1,7.39,7.39
7044,20190219643765,2019-02-19 00:00:00.000,12,9,522,4,2800065168,NSTL NESQUIK CHOC,COCOA,COCOA,GROCERY FS,Grocery,1,2.99,2.99
7044,20190219644767,2019-02-19 00:00:00.000,12,26,123,2,78735917975,PEPPERS HATCH CHILI,PRODUCE,UNKNOWN,PRODUCE FS,Produce,1,2.48,2.48
7044,20190219644597,2019-02-19 00:00:00.000,12,23,522,4,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,2,0.68,1.36
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,74183900590,APPLE GALA 3# BAG,PRODUCE,apples,PRODUCE FS,Produce,1,5.98,5.98
7044,20190219644429,2019-02-19 00:00:00.000,12,20,122,6,4175500863,LANGER CRANBRY/BLD ORG,VEG/FRUIT JUICE BOTTLED,CRANBERRY JUICE PLSTC-WT ,GROCERY FS,Grocery,1,1.48,1.48
7044,20190219644429,2019-02-19 00:00:00.000,12,20,122,6,1682,GM CEREAL COUPON,COUPONS,EXCELL AD COUPONS,GROCERY FS,Grocery,1,4,-4
7044,20190219645305,2019-02-19 00:00:00.000,12,35,640,12,23599500000,COLD DELI MISC BY THE ,DELICATESSEN,DELI COLD PRODUCTS,DELI COLD SERVICE FS,Deli,1,2.99,1.4
7044,20190219645066,2019-02-19 00:00:00.000,12,31,160,6,29067200000,CHICKEN BREAST TENDER ,FRESH MEAT - RETAIL,POULTRY - SOUTHERN,MEAT,Meat,1,3.99,4.66
7044,20190219644516,2019-02-19 00:00:00.000,12,21,122,6,85808900310,HALO TOP LT ICE CRM MI,NATURAL FOODS,NATURAL-FROZ DESSERT,NATURAL FROZEN           ,Natural Organic,1,5.68,5.68
7044,20190219644648,2019-02-19 00:00:00.000,12,24,522,4,8500002060,BAREFOOT PINK MOSCATO,WINE,DSD WINECALIFORNIA,GROCERY  WINE,Grocery,1,9.38,9.38
7044,20190219644516,2019-02-19 00:00:00.000,12,21,122,6,3680044612,FC OLIVES SLICED RIPE,OLIVES,SALAD DRESSING POURABLE,GROCERY FS,Grocery,1,0.79,0.79
7044,20190219644770,2019-02-19 00:00:00.000,12,26,122,6,1380012007,STOUF SPAG W/MT SCE           ,FROZEN DINNERS & ENTREES,FROZEN REGULAR ENTREES,GROCERY FROZEN,Grocery,1,2.83,2.83
7044,20190219645485,2019-02-19 00:00:00.000,12,38,540,5,1682,GM CEREAL COUPON,COUPONS,EXCELL AD COUPONS,GROCERY FS,Grocery,1,4,-4
7044,20190219645066,2019-02-19 00:00:00.000,12,31,160,6,29067200000,CHICKEN BREAST TENDER ,FRESH MEAT - RETAIL,POULTRY - SOUTHERN,MEAT,Meat,1,3.99,3.97
7044,20190219645630,2019-02-19 00:00:00.000,12,40,160,6,2700042001,SNACK PACK CHRRO PUDDI,GELATIN & PUDDINGS,PUDDINGS CANNED,GROCERY FS,Grocery,1,0.98,0.98
7044,20190219645066,2019-02-19 00:00:00.000,12,31,160,6,29067200000,CHICKEN BREAST TENDER ,FRESH MEAT - RETAIL,POULTRY - SOUTHERN,MEAT,Meat,1,3.99,4.18
7044,20190219645597,2019-02-19 00:00:00.000,12,39,145,3,1682,GM CEREAL COUPON,COUPONS,EXCELL AD COUPONS,GROCERY FS,Grocery,1,4,-4
7044,20190219644516,2019-02-19 00:00:00.000,12,21,122,6,3680044612,FC OLIVES SLICED RIPE,OLIVES,SALAD DRESSING POURABLE,GROCERY FS,Grocery,1,0.79,0.79
7044,20190219644770,2019-02-19 00:00:00.000,12,26,122,6,3120022007,OS CRAN GRAPE                 ,VEG/FRUIT JUICE BOTTLED,CRANBERRY JUICE PLSTC-WT ,GROCERY FS,Grocery,1,2.78,2.78
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,4123500068,MRS RENFRO PICANTE MED        ,SPECIALTY FOODS,SPECIALTY SAUCES,GAF FOOD,Natural Organic,1,4.39,4.39
7044,20190219644629,2019-02-19 00:00:00.000,12,23,122,6,23579300000,CHICKEN THIGH HOT,DELICATESSEN,DELI CHICKEN,DELI HOT SERVICE NFS,Deli,1,1.29,4.47
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,7800014945,CANADA DRY S/F TONIC          ,BEVERAGE & MIXES,DSD BEVERAGES-POP MIXERS-,GROC CARB BEV CANDY,Grocery,1,1.68,1.68
7044,20190219644161,2019-02-19 00:00:00.000,12,16,122,6,7499,DASANI WATER                  ,BEVERAGE & MIXES,DSD WATER-BTTEDMULTI PAK,GROCERY FS,Grocery,1,5.98,5.98
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,7800014945,CANADA DRY S/F TONIC          ,BEVERAGE & MIXES,DSD BEVERAGES-POP MIXERS-,GROC CARB BEV CANDY,Grocery,1,1.68,1.68
7044,20190219644129,2019-02-19 00:00:00.000,12,15,522,4,1230020059,CAMEL FILTER BOX 99           ,CIGARETTES & TOBACCO,CIGARETTES-PACK,GROCERY TOBACCO,Grocery,1,6.48,6.48
7044,20190219644285,2019-02-19 00:00:00.000,12,18,122,6,7961860140,DAILY BIG BUY BACON           ,BACON                    ,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,1,2.48,2.48
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,4073,POTATOES NEW RED              ,PRODUCE,produce,PRODUCE FS,Produce,1,0.88,1.01
7044,20190219644285,2019-02-19 00:00:00.000,12,18,122,6,7961860140,DAILY BIG BUY BACON           ,BACON                    ,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,1,2.48,2.48
7044,20190219644694,2019-02-19 00:00:00.000,12,24,145,3,7283090632,TILLAMOOK UNSLT BUTTER        ,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,1,4.38,4.38
7044,20190219644214,2019-02-19 00:00:00.000,12,16,522,4,4073,POTATOES NEW RED              ,PRODUCE,produce,PRODUCE FS,Produce,1,0.88,2.32
7044,20190219644285,2019-02-19 00:00:00.000,12,18,122,6,7961860140,DAILY BIG BUY BACON           ,BACON                    ,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,1,2.48,2.48
7044,20190219644694,2019-02-19 00:00:00.000,12,24,145,3,750301807430,RASPBERRIES ORGANIC           ,PRODUCE,produce,PRODUCE ORGANIC          ,Produce,1,6.99,6.99
7044,20190219644629,2019-02-19 00:00:00.000,12,23,122,6,72243022016,GTS SYNERGY RASPBERRY ,NATURAL FOODS,NATURAL-REFRIGERATED,NATURAL DAIRY            ,Natural Organic,1,2.38,2.38
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,4800170365,KNORR PARMA ROSA SAUCE        ,SPECIALTY FOODS,SPECIALTY SAUCES,GAF FOOD,Natural Organic,1,1.79,1.79
7044,20190219644770,2019-02-19 00:00:00.000,12,26,122,6,2900001613,PLNTRS WHOLE CASHEW           ,NUTS,SNACK NUTS CANNED-WNT    ,GROCERY FS,Grocery,1,5.98,5.98
7044,20190219645171,2019-02-19 00:00:00.000,12,32,145,3,23579300000,CHICKEN THIGH HOT,DELICATESSEN,DELI CHICKEN,DELI HOT SERVICE NFS,Deli,1,1.29,4.16
7044,20190219644597,2019-02-19 00:00:00.000,12,23,522,4,23579300000,CHICKEN THIGH HOT,DELICATESSEN,DELI CHICKEN,DELI HOT SERVICE NFS,Deli,1,1.29,2.98
7044,20190219642939,2019-02-19 00:00:00.000,11,55,123,2,7199030017,COORS LIGHT BEER CANS         ,BEER,DSD BEER18 PACKS        ,GROCERY BEER,Grocery,1,14.98,14.98
7044,20190219643136,2019-02-19 00:00:00.000,11,58,123,2,94515,ANISE SWEET ORGANIC,PRODUCE,produce,PRODUCE ORGANIC          ,Produce,1,3.99,3.35
7044,20190219643520,2019-02-19 00:00:00.000,12,5,540,5,3022304036,TAYLOR FARMS FIELD GRE,PRODUCE,produce,PRODUCE FS,Produce,1,2.78,2.78
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,2066200022,NEWMANS TOM & PEP SOCK,SPAGHETTI & PIZZA SAUCES,SPAGHETTI SAUCE,GROCERY FS,Grocery,1,2.63,2.63
7044,20190219643288,2019-02-19 00:00:00.000,12,1,122,6,3338322201,BLUEBERRIES  PACKAGE,PRODUCE,produce,PRODUCE FS,Produce,1,1.98,1.98
7044,20190219643520,2019-02-19 00:00:00.000,12,5,540,5,1254601109,TRIDENT ORIGINAL 14 ST,GUM & HARD ROLL CANDY,GUMSUGARLESS-WNT        ,GROC CARB BEV CANDY,Grocery,1,1.29,1.29
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,2066200022,NEWMANS TOM & PEP SOCK,SPAGHETTI & PIZZA SAUCES,SPAGHETTI SAUCE,GROCERY FS,Grocery,1,2.63,2.63
7044,20190219643861,2019-02-19 00:00:00.000,12,11,122,6,7487309083,WESTBRAE OG MISO WHITE,NATURAL FOODS,NATURAL-REFRIGERATED,NATURAL DAIRY            ,Natural Organic,1,6.38,6.38
7044,20190219643520,2019-02-19 00:00:00.000,12,5,540,5,1254601109,TRIDENT ORIGINAL 14 ST,GUM & HARD ROLL CANDY,GUMSUGARLESS-WNT        ,GROC CARB BEV CANDY,Grocery,1,1.29,1.29
7044,20190219644429,2019-02-19 00:00:00.000,12,20,122,6,7208400006,ICE CUBE CHOC GOLD BOX,CANDY,CANDY-NOVELTY-WNT        ,GROC CARB BEV CANDY,Grocery,1,0.25,0.25
7044,20190219643734,2019-02-19 00:00:00.000,12,8,123,2,3680030694,FXM ORG COFFEE DECAF S,COFFEE & COFFEE CREAMERS,COFFEE SPECIALTY BAG,GROCERY FS,Grocery,1,6.49,6.49
7044,20190219643899,2019-02-19 00:00:00.000,12,11,123,2,4400000225,NBC WHEAT THIN CRACKER,CRACKERS,NBC CRACKERS,GROCERY FS,Grocery,1,3.98,3.98
7044,20190219644161,2019-02-19 00:00:00.000,12,16,122,6,23214900000,BEEF TOP SIRLOIN STK L,BEEF,BEEF CH LOINS,MEAT,Meat,1,8.78,15.8
7044,20190219644429,2019-02-19 00:00:00.000,12,20,122,6,7208400006,ICE CUBE CHOC GOLD BOX,CANDY,CANDY-NOVELTY-WNT        ,GROC CARB BEV CANDY,Grocery,1,0.25,0.25
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,7222000014,FRANZ BRD CRACKED WHEA,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,1,1.98,1.98
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,7173000736,NO YOLK XBROAD EGG NOO,PASTA PRODUCTS,PASTA MACARONI & NOODLES,GROCERY FS,Grocery,1,1.63,1.63
7044,20190219644516,2019-02-19 00:00:00.000,12,21,122,6,85808900314,HALO TOP LT IC CHOC CH,NATURAL FOODS,NATURAL-FROZ DESSERT,NATURAL FROZEN           ,Natural Organic,1,5.68,5.68
7044,20190219644310,2019-02-19 00:00:00.000,12,18,123,2,3680030400,FC JELL CRANBERRY SAUC,CANNED FRUIT,VEGT ARTICHOKES-CANNED,GROCERY FS,Grocery,1,1.28,1.28
7044,20190219644214,2019-02-19 00:00:00.000,12,16,522,4,3338322201,BLUEBERRIES  PACKAGE,PRODUCE,produce,PRODUCE FS,Produce,1,1.98,1.98
7044,20190219665697,2019-02-19 00:00:00.000,18,14,105,3,8500002181,LIBERTY CREEK TETRA CH,WINE,DSD WINECALIFORNIA,GROCERY  WINE,Grocery,1,2.99,2.99
7044,20190219666268,2019-02-19 00:00:00.000,18,24,122,7,2791804061,LETTUCE ICEBERG,PRODUCE,produce,PRODUCE FS,Produce,1,1.78,1.78
7044,20190324669764,2019-03-24 00:00:00.000,19,22,128,7,1122513453,SD PPR TWL 1RL FS P=24,PAPER TOWELS,PAPER TOWELS,GROCERY NFS,Grocery,1,0.68,0.68
7044,2019022464169,2019-02-24 00:00:00.000,1,9,313,7,94011,BANANAS ORGANIC,PRODUCE,produce,PRODUCE ORGANIC          ,Produce,1,0.69,1.02
7044,20190223678014,2019-02-23 00:00:00.000,21,40,121,7,85817600214,BODYARMOR SUPER WATER,BEVERAGE & MIXES,DSD WATER-BOTTLEDSINGLES,GROCERY FS,Grocery,1,1.18,1.18
7044,20190223654800,2019-02-23 00:00:00.000,15,13,130,2,2606500533,SUPER 1 MILK WHOLE VIT,DAIRY,UNKNOWN,GROCERY DAIRY,Grocery,1,1.58,1.58
7044,20190223654877,2019-02-23 00:00:00.000,15,14,119,6,23222800000,ROAST BOTTOM ROUND ROA,FRESH MEAT               ,BEEF ROASTS,MEAT,Meat,1,5.98,19.61
7044,20190223654785,2019-02-23 00:00:00.000,15,13,128,7,7110100363,SUPER 1 LG AA 18 PKPUL,EGGS,UNKNOWN,GROCERY DAIRY,Grocery,1,1.98,1.98
7044,20190223654877,2019-02-23 00:00:00.000,15,14,119,6,23573500000,DELI BLACK FOREST HAM ,DELICATESSEN,DELI MEATS,DELI COLD SERVICE FS,Deli,1,6.99,3.43
7044,20190219634847,2019-02-19 00:00:00.000,9,40,145,3,7110100363,SUPER 1 LG AA 18 PKPUL,EGGS,UNKNOWN,GROCERY DAIRY,Grocery,1,1.98,1.98
7044,20190219635050,2019-02-19 00:00:00.000,9,44,160,5,3022300028,TAYLOR FARMS BABY SPIN,PRODUCE,produce,PRODUCE FS,Produce,1,2.78,2.78
7044,20190219635138,2019-02-19 00:00:00.000,9,45,145,3,2870000024,TREE TOP APPLE JC 6 PK        ,VEGETABLE & FRUIT JUICE C,APPLE JUICE CANNED (>50%,GROCERY FS,Grocery,1,3.07,3.07
7044,20190219635138,2019-02-19 00:00:00.000,9,45,145,3,2870000024,TREE TOP APPLE JC 6 PK        ,VEGETABLE & FRUIT JUICE C,APPLE JUICE CANNED (>50%,GROCERY FS,Grocery,1,3.07,3.07
7044,20190219633770,2019-02-19 00:00:00.000,9,22,160,5,94011,BANANAS ORGANIC,PRODUCE,produce,PRODUCE ORGANIC          ,Produce,1,0.69,0.99
7044,20190219634454,2019-02-19 00:00:00.000,9,34,160,5,3680031227,FC CORN CREAM STYLE,CANNED VEGETABLES,UNKNOWN,GROCERY FS,Grocery,1,0.68,0.38
7044,20190219635800,2019-02-19 00:00:00.000,9,56,160,5,4144905626,ALBERS YELLOW CORNMEAL        ,FLOUR,FLOUR CORN MEAL,GROCERY FS,Grocery,1,3.13,3.13
7044,20190219634368,2019-02-19 00:00:00.000,9,32,145,3,2400001786,DM DICED TOM BAS/GAR/O,CANNED VEGETABLES,VEGT TOMATOES-CANNED,GROCERY FS,Grocery,1,1.53,1.53
7044,20190219636267,2019-02-19 00:00:00.000,10,4,160,5,1122513453,SD PPR TWL 1RL FS P=24,PAPER TOWELS,PAPER TOWELS,GROCERY NFS,Grocery,1,0.48,0.48
7044,20190219635404,2019-02-19 00:00:00.000,9,50,160,5,87145900107,DAIYA DF CREAM CHEESE ,NATURAL FOODS,NATURAL-NON-DAIRY CHEESE,NATURAL DAIRY            ,Natural Organic,1,3.58,3.58
7044,20190219636073,2019-02-19 00:00:00.000,10,1,160,5,23222800000,ROAST BOTTOM ROUND ROA,FRESH MEAT               ,BEEF ROASTS,MEAT,Meat,1,5.98,15.19
