StoreID,TRANSACTION_ID,Date,TRANS_HOUR,TRANS_MINUTE,CASHIER_NUMBER,TERMINAL_NUMBER,UPC,ProductName,CATEGORY,CATEGORY_SUB,DEPT_KEY_Name,DEPT_MASTER_Name,Quantity,Price,Sales,
7024,20170304582140,2017-03-04 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,276,0.58,368.32,20170304
7024,20170308555975,2017-03-08 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,3,4.79,14.37,20170308
7024,20170311585951,2017-03-11 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,47,2.29,107.63,20170311
7024,20170316573888,2017-03-16 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,103,0.23,24.38,20170316
7024,20170317563098,2017-03-17 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,248,0.68,168.64,20170317
7024,20170317581511,2017-03-17 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,20,0.98,19.6,20170317
7024,20170319576346,2017-03-19 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,86,2.99,606.87,20170319
7024,20170321571379,2017-03-21 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,33,1.48,48.84,20170321
7024,20170327577484,2017-03-27 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,60,0.88,52.8,20170327
7024,20170401569562,2017-04-01 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,30,1.48,44.4,20170401
7024,20170411572054,2017-04-11 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,126,0.23,28.98,20170411
7024,20170415581972,2017-04-15 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,349,0.58,453.81,20170415
7024,20170416568002,2017-04-16 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,28,1.48,41.44,20170416
7024,20170423570817,2017-04-23 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,39,1.48,57.72,20170423
7024,20170430576465,2017-04-30 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,81,3.68,483.09,20170430
7024,20170513576537,2017-05-13 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,54,2.36,127.44,20170513
7024,20170518575853,2017-05-18 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,222,0.25,51.52,20170518
7024,20170302550318,2017-03-02 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,1,4.79,4.79,20170302
7024,20170307566778,2017-03-07 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,2,4.79,9.58,20170307
7024,20170311562528,2017-03-11 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,203,0.68,138.04,20170311
7024,20170316567187,2017-03-16 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,260,0.68,176.8,20170316
7024,20170321572667,2017-03-21 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,112,0.23,25.99,20170321
7024,20170322578241,2017-03-22 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,34,0.88,29.92,20170322
7024,20170327577329,2017-03-27 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,37,2.25,83.25,20170327
7024,20170329578516,2017-03-29 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,187,2.99,1329.02,20170329
7024,20170402566162,2017-04-02 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,10,4.79,47.9,20170402
7024,20170411562293,2017-04-11 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,179,0.68,121.72,20170411
7024,20170417571669,2017-04-17 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,25,1.48,37,20170417
7024,20170421575311,2017-04-21 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,192,0.25,46.23,20170421
7024,20170422574116,2017-04-22 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,35,1.48,51.8,20170422
7024,20170424578681,2017-04-24 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,60,3.68,369.1,20170424
7024,20170427585674,2017-04-27 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,31,2.36,73.16,20170427
7024,20170429574422,2017-04-29 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,72,3.68,449.7,20170429
7024,20170502573705,2017-05-02 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,211,0.25,50.37,20170502
7024,20170505578875,2017-05-05 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,232,3.68,2165.12,20170505
7024,20170508569592,2017-05-08 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,21,2.36,49.56,20170508
7024,20170301574572,2017-03-01 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,26,1.48,38.48,20170301
7024,20170304554982,2017-03-04 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,3,4.79,14.37,20170304
7024,20170305558716,2017-03-05 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,2,4.79,9.58,20170305
7024,20170314574468,2017-03-14 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,16,2.36,37.76,20170314
7024,20170319581625,2017-03-19 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,56,0.9978571429,30.88,20170319
7024,20170320583712,2017-03-20 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,46,0.9934782609,30.2,20170320
7024,20170323585157,2017-03-23 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,259,0.58,335.31,20170323
7024,20170324586164,2017-03-24 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,266,0.58,335.03,20170324
7024,20170410575937,2017-04-10 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,64,2.99,438.87,20170410
7024,20170411567756,2017-04-11 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,45,3.68,314.42,20170411
7024,20170415576707,2017-04-15 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,159,0.23,39.1,20170415
7024,20170419567654,2017-04-19 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,14,1.48,20.72,20170419
7024,20170420570596,2017-04-20 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,41,1.48,60.68,20170420
7024,20170423574917,2017-04-23 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,44,3.38,148.72,20170423
7024,20170503576759,2017-05-03 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,25,1.48,37,20170503
7024,20170511575870,2017-05-11 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,70,3.68,476.86,20170511
7024,20170514573014,2017-05-14 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,138,0.25,32.2,20170514
7024,20170515573254,2017-05-15 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,154,0.25,35.42,20170515
7024,20170516561169,2017-05-16 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,212,0.68,144.16,20170516
7024,20170302569693,2017-03-02 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,131,0.23,30.13,20170302
7024,20170308575137,2017-03-08 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,41,2.29,93.89,20170308
7024,20170314575932,2017-03-14 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,31,0.98,30.38,20170314
7024,20170318581043,2017-03-18 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,286,0.58,368.18,20170318
7024,20170319572494,2017-03-19 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,24,1.48,35.52,20170319
7024,20170403567615,2017-04-03 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,32,1.48,47.36,20170403
7024,20170405577618,2017-04-05 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,39,2.99,204.81,20170405
7024,20170408576523,2017-04-08 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,191,0.68,129.88,20170408
7024,20170413585976,2017-04-13 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,314,0.58,405.39,20170413
7024,20170418573106,2017-04-18 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,112,0.25,25.76,20170418
7024,20170424569554,2017-04-24 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,25,2.36,59,20170424
7024,20170426585912,2017-04-26 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,36,3.38,121.68,20170426
7024,20170430555612,2017-04-30 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,191,0.68,129.88,20170430
7024,20170430567785,2017-04-30 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,31,0.98,30.38,20170430
7024,20170508579483,2017-05-08 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,31,3.68,126.6,20170508
7024,20170511563230,2017-05-11 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,247,0.68,167.96,20170511
7024,20170517567680,2017-05-17 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,42,1.48,36.96,20170517
7024,20170521575263,2017-05-21 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,302,0.25,69.46,20170521
7024,20170302586322,2017-03-02 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,41,0.98,40.18,20170302
7024,20170306584196,2017-03-06 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,311,0.58,389.11,20170306
7024,20170309564949,2017-03-09 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,35,2.99,190.85,20170309
7024,20170314573829,2017-03-14 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,105,0.23,25.76,20170314
7024,20170322577480,2017-03-22 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,4,4.79,19.16,20170322
7024,20170326563402,2017-03-26 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,183,0.68,124.44,20170326
7024,20170329567286,2017-03-29 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,29,1.48,42.92,20170329
7024,20170402575712,2017-04-02 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,36,1.48,53.28,20170402
7024,20170404576939,2017-04-04 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,33,2.25,74.25,20170404
7024,20170410586012,2017-04-10 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,42,0.98,41.16,20170410
7024,20170414585887,2017-04-14 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,351,0.58,435.05,20170414
7024,20170425584859,2017-04-25 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,41,3.38,138.58,20170425
7024,20170428573602,2017-04-28 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,189,0.25,46.23,20170428
7024,20170502560283,2017-05-02 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,206,0.68,140.08,20170502
7024,20170505577537,2017-05-05 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,34,1.48,50.32,20170505
7024,20170506572485,2017-05-06 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,46,3.38,155.48,20170506
7024,20170512574996,2017-05-12 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,169,0.25,39.33,20170512
7024,20170515576066,2017-05-15 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,29,2.36,68.44,20170515
7024,20170301563068,2017-03-01 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,187,0.68,127.16,20170301
7024,20170301578669,2017-03-01 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,31,0.98,30.38,20170301
7024,20170305574899,2017-03-05 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,288,0.58,387.68,20170305
7024,20170315576457,2017-03-15 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,92,0.23,22.77,20170315
7024,20170317559182,2017-03-17 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,2,4.79,9.58,20170317
7024,20170317567352,2017-03-17 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,24,2.36,56.64,20170317
7024,20170318578471,2017-03-18 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,60,2.99,371.42,20170318
7024,20170323573980,2017-03-23 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,30,0.98,29.4,20170323
7024,20170327585226,2017-03-27 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,290,0.58,347.99,20170327
7024,20170328564969,2017-03-28 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,39,0.88,34.32,20170328
7024,20170405561215,2017-04-05 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,201,0.68,136.68,20170405
7024,20170405573990,2017-04-05 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,39,0.98,38.22,20170405
7024,20170409576535,2017-04-09 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,270,0.58,338.28,20170409
7024,20170413584259,2017-04-13 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,206,2.48,510.88,20170413
7024,20170414574837,2017-04-14 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,41,3.68,258.69,20170414
7024,20170421574894,2017-04-21 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,25,2.36,59,20170421
7024,20170427581336,2017-04-27 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,21,0.98,20.58,20170427
7024,20170427575435,2017-04-27 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,133,0.25,32.2,20170427
7024,20170305570161,2017-03-05 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,51,0.98,49.98,20170305
7024,20170309582374,2017-03-09 0:00:00,0,0,0,0,4011,BANANAS YELLOW,PRODUCE,produce,PRODUCE FS,Produce,247,0.58,300.65,20170309
7024,20170311575376,2017-03-11 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,126,0.23,31.05,20170311
7024,20170313567220,2017-03-13 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,207,0.68,140.76,20170313
7024,20170314563163,2017-03-14 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,196,0.68,133.28,20170314
7024,20170321553845,2017-03-21 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,2,4.79,9.58,20170321
7024,20170322573367,2017-03-22 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,39,2.99,183.9,20170322
7024,20170323570225,2017-03-23 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,33,2.99,125.73,20170323
7024,20170329578516,2017-03-29 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,24,2.25,54,20170329
7024,20170330575927,2017-03-30 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,31,2.25,69.75,20170330
7024,20170403585311,2017-04-03 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,48,2.25,108,20170403
7024,20170409586161,2017-04-09 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,28,0.98,27.44,20170409
7024,20170417561677,2017-04-17 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,180,0.68,122.4,20170417
7024,20170418558326,2017-04-18 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,220,0.68,149.6,20170418
7024,20170426570775,2017-04-26 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,40,3.68,198.22,20170426
7024,20170427571949,2017-04-27 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,56,3.68,279.24,20170427
7024,20170504582337,2017-05-04 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,28,1.48,41.44,20170504
7024,20170507573479,2017-05-07 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,52,3.38,175.76,20170507
7024,20170308579675,2017-03-08 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,29,1.48,42.92,20170308
7024,20170315573840,2017-03-15 0:00:00,0,0,0,0,23211700000,BEEF LEAN GROUND BEEF,GROUND BEEF,BEEF GRND REGULAR,MEAT,Meat,58,2.99,351.1,20170315
7024,20170320573491,2017-03-20 0:00:00,0,0,0,0,23745500000,DELI KIDS ICE CREAM CO,DELICATESSEN,DELI DESSERTS,DELI HOT SERVICE NFS,Deli,119,0.23,27.37,20170320
7024,20170321562928,2017-03-21 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,186,0.68,126.48,20170321
7024,20170323579026,2017-03-23 0:00:00,0,0,0,0,2018,FRENCH BREAD LOAF,BAKERY SUPPLIES & PRODUCT,BAKERY BREAD BAGS,BAKERY IN STORE,Bakery,37,0.88,32.56,20170323
7024,20170401548947,2017-04-01 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,4,4.79,19.16,20170401
7024,20170409571909,2017-04-09 0:00:00,0,0,0,0,7961860140,DAILY BIG BUY BACON,BACON,BACON SLICED 1 LB,MEAT DEPT DELI TO BE DELE,Meat,25,2.36,59,20170409
7024,20170410564685,2017-04-10 0:00:00,0,0,0,0,2001,SINGLE DONUT,BAKERY PRODUCTS IN-STORE,CAKE DONUTS IN-STORE,BAKERY IN STORE,Bakery,209,0.68,142.12,20170410
7024,20170415577805,2017-04-15 0:00:00,0,0,0,0,7222010115,SUPER 1 BREAD WHITE,BAKERY PRODUCTS,SNYDERS BREAD,GROCERY BAKERY,Bakery,41,0.98,40.18,20170415
7024,20170416575821,2017-04-16 0:00:00,0,0,0,0,2640000010,DG BUTTER QUARTERS,MARGARINE,BUTTER,GROCERY DAIRY,Grocery,125,2.48,310,20170416
