1,2,3,4,UPC
N/A,-0.021318600319783575,-0.015227109731930531,0.18837049349458362,4432
N/A,-0.056125051782734706,-0.013328449108491413,-0.06976690831267722,4688
N/A,0.041145234766866025,0.010400806601477314,-0.06355025824696556,3338367600
N/A,0.007610660447203312,-0.015142591386630917,-0.057046798032439255,4132124105
N/A,-0.001055949042723942,0.0016101435925484169,0.007833877352593931,4075
N/A,-0.03438071162638346,-0.0022758368387976557,-0.01792138342940482,75166677005
N/A,-0.00950629346163831,-0.005690473296555634,0.021209806236544202,2033
N/A,0.0007740757077341378,-0.009050643166274139,-0.008163761372317523,5000032275
N/A,0.01669621249933302,-0.018762435732631137,-0.004028057503993335,23211000000
N/A,-0.03398367143861254,-0.01911484269362714,0.06366067087992221,4082
N/A,-0.00030287143338320185,-0.00015944865101795403,0.005881850203039251,23580200000
N/A,-0.0019773861704534814,-0.003235506802180451,-0.006441880085224428,23580000000
N/A,-0.0028132649263792222,0.006405338587491846,-0.012035116165286866,3022310175
N/A,-0.009480049206831357,0.002937382325252696,0.04152024446142094,23583400000
N/A,0.024285780691953873,-0.005074487866589747,0.013240483809021283,4400003111
N/A,0.011872783858052833,-0.0008105603481676663,-0.0129904854503785,23571600000
N/A,-0.002150445789880796,0.004488419975777384,-0.009170775748315855,7110100268
N/A,-0.03307071399429454,-0.019632097025420705,0.09064171122994652,23211400000
N/A,0.0028211513232222524,-0.004706202412327396,-0.02206055976109451,7222000068
N/A,0.0376254177821422,-0.005779802095159202,-0.06142787693589834,3338366604
N/A,-0.030242498086740545,-0.0006725803232038575,-0.01390806967990818,23333000000
N/A,0.009335870583264714,-0.021182119561484553,-0.026001970386539466,4222230200
N/A,-0.0024681465519571645,0.0008040839101577537,-0.007924161400097232,3022304780
N/A,-0.018568566892001592,-0.008294003604780211,-0.037024133953482974,7283090612
N/A,-0.011364897830126744,0.0031828800374962465,-0.0010564461708248275,23718700000
N/A,0.026449513207513466,-0.019150057428219805,-0.030783387735259404,4072
N/A,-0.001387018674989401,0.016894569921617572,0.04150068797874321,23589200000
N/A,6.492567865166197e-05,-0.0011145908145668776,5.866819805706664e-05,23580400000
N/A,0.00256845943894354,0.003408536828520518,0.007007431071602197,9396651300
N/A,0.010030065128171818,-0.004629275440044259,0.026227515799708306,4066
N/A,0.01830673070928642,-0.000745634175505917,-0.011834511249265912,3338367500
N/A,-0.0017119346986920465,-0.001281661939007408,-0.026204363780337383,20316000000
N/A,0.003178646038686974,-0.0036766453668660133,-0.10626222275909081,3338366003
N/A,-0.1349830739927385,-0.15081453954794247,-0.05360094451003548,4062
N/A,0.007807750353098136,-6.964285714285714,1.1754534729390946,3080225630
N/A,-0.0003693120943592998,0.0034677555044628156,-0.014876846657466749,3022302115
N/A,-9.09282679128406e-05,0.014085628756408012,0.0664039169386763,23588500000
N/A,0.006995995679546067,-0.004844301491912087,-0.03825960136120563,4190007638
N/A,-0.003124271708408123,0.0017554545526958152,0.0067649444091951874,23215700000
N/A,0.0015482882427775516,0.0013501899434251296,0.008078681884208787,7199000048
N/A,0.021996301437193742,-0.0038592753868439867,0.017971571043732454,7342000011
N/A,-0.0038757017199818,0.003725653970351321,-0.005373516105701422,3338351010
N/A,0.0474365328988097,0.003826542224444786,-0.11248498967162221,23223200000
N/A,0.18391039562305866,-0.4027694393402934,-0.9952045280922286,4770
N/A,0.019808647782349555,-0.005162866507816864,-0.06511563303007153,2840064203
N/A,-0.018693538068359817,-0.004021480529823793,0.02821635450382289,23222400000
N/A,0.021805895898580157,-0.02776716529065672,0.003739843044655879,7110100001
N/A,-0.0919387725801374,0.039712102592179256,-0.10730860678422653,4800121348
N/A,-9.162525391976174e-05,-0.030551938631807267,-0.00783040488922842,3338366602
N/A,-0.0073362271460867155,-0.0028071482914627352,-0.013247447739426349,4103
N/A,0.0022414239713712003,-0.010542893273368341,-0.008833087370887581,9396600014
N/A,-0.001777639947293783,-0.002157931389312009,0.010031946662962702,23560100000
N/A,0.002104677421268835,0.01278056839686082,0.017834571845267034,23686000000
N/A,-0.0005068834199477655,-0.00010604120915623236,0.12963052989790957,4131
N/A,-0.026580879073370565,-0.012542952288461763,-0.008174178762414056,4190007661
N/A,-0.1260838097766168,0.11127596516206252,0.18622821029238143,660
N/A,-0.018922109526527137,0.000985653656441261,-0.00869175479240638,7794800902
N/A,0.012985380659051948,0.0011670726379846552,-0.018138317067185213,23219800000
N/A,0.13666917682549554,-0.043578993003615056,-0.14321480658379054,4166
N/A,-0.0038090745519830365,0.027745148765654915,-0.12449128411695254,3022301126
N/A,0.032805700100199106,0.006664131266584274,0.020323125145940837,7790011553
N/A,0.07606537876935973,0.11881821064778088,0.14202027918605456,7224013381
N/A,-0.0019040091915466018,-0.07957668642464881,0.09561080630599347,4061
N/A,-0.010599319782672721,0.006878309972577269,0.03330786860198626,23735100000
N/A,0.028756959516131754,-0.005158447586053992,-0.1429231196610876,4093
N/A,-0.15115683105869024,-0.05366959742164964,0.23061797327928385,4050
N/A,-0.035811530405514304,-0.012237598509230152,0.08911035488575601,4073
N/A,-0.09026459728278768,0.03532723536704942,-0.050670185429543706,4048
N/A,0.06295219045686094,-0.061146727414042305,-0.006708799222168212,3082
N/A,-0.004320404251218898,-0.001783946316850572,0.043930134037085906,23579700000
N/A,-0.22082351587665675,-0.1717614934783646,0.1344346952514224,4080
N/A,-0.029968402949986202,0.010402527153208435,0.05754566289325647,23660600000
N/A,-0.008399097358521075,-0.002527966034621429,-0.1222304186470093,4175500106
N/A,-0.005777849130063983,-0.0039734496314108225,0.025234391277172027,23579300000
N/A,-0.0235038940595849,-0.02198867574045187,-0.03653032102423474,7222000457
N/A,0.042434459582372006,-0.01818192394273892,0.4221406337297471,4800121351
N/A,0.000718037346292163,0.020769093581405856,-0.00019593179272514648,23681200000
N/A,0.0001639755690415175,0.03195272604879518,-0.09852249797039253,4400000057
N/A,-0.11049019591491406,0.004149545166695691,-0.7850956291999309,2100065883
N/A,-0.002075956886546282,-0.018153824224255818,-0.04236405305924022,4608
N/A,0.013402823257669342,0.017719370276891182,0.0059901405220033396,26080500000
N/A,-0.004879725651424973,-0.015901888269999068,N/A,23224600000
N/A,-0.0027340043251218105,-0.0009867810853986451,0.005841336122856764,23580500000
N/A,0.0051846987699363705,-0.005125153508273929,-0.003864851725814291,7146418095
N/A,-0.06416156054261107,0.08012372816968615,-0.0768977012292521,2640000010
N/A,-0.004686748553190945,0.0013442328288779772,0.02049500429409615,7283000201
N/A,-0.004176216324502784,-0.009122513553489553,0.010004091210442396,23402900000
N/A,0.009641845816444124,-0.0010100066942785734,-0.038078552116255604,5000088610
N/A,-0.07432300446629196,-0.05862072197748416,0.04496492812000831,4069
N/A,-0.3596971768452923,-0.019285100989032234,0.7733175914994096,23745500000
N/A,0.01791846822307217,-0.007874562306072655,-0.13001944579484687,2018
N/A,-0.012409385514356068,-0.06306680435350931,-0.16256337245642058,4886731216
N/A,-0.08203370939150977,-0.14975802645761768,-0.15946246267101882,4087
N/A,-0.0019806332212207647,0.006631512852433444,-0.0279717997491564,3022304201
N/A,0.060875763832230465,0.013880095605025684,-0.044437113688450595,4816
N/A,0.0020710373136222935,-0.0009840231774840135,-0.00048061274129766296,2640022730
N/A,-0.012951739009463214,0.018123148654195093,0.050628515869157585,4076
N/A,-0.00031730185476310554,0.00584331978938965,0.022291546828213785,7373107200
N/A,0.010093281614144873,-0.02089941220516858,0.03763455795541358,4648
N/A,-0.00880957611217724,-0.005294442157858146,-0.0122057087297729,4663
N/A,0.019738682514426863,0.0057352330196919115,-0.07281061184804499,4691
N/A,0.006213235339151537,-0.021479173528816748,-0.07533162025140631,4889
N/A,-0.13862112894318163,-0.06466003025256581,0.22739955510093557,3151
N/A,0.011147349121324637,-0.043772022091519786,0.13405792068893674,3338353610
N/A,0.06993379397817502,-0.04946738875364463,-0.030734773248142225,4070
N/A,-0.02413410906462533,-0.025932184116711787,0.025574692686992154,4067
N/A,-0.014803043310832412,-0.005740663073830939,0.04359677755399681,4645
N/A,0.01923777543771538,-0.004428983896405172,-0.020032641155635803,4562
N/A,-0.022319026098128903,0.0006253859711190499,-0.01629627057434544,7373100415
N/A,0.002403556937695888,-0.022713315249731813,-0.01651156330300715,7222010116
N/A,-0.0002486106131286898,-0.043535153405000755,-0.07749149246475451,4640
N/A,-0.0007711710317071507,-0.0006901086088203104,-0.0036752277768611697,1820096751
N/A,-0.005677805977397443,-0.007358261718060924,-0.005007292173067575,2820000357
N/A,-0.02117519700219418,-0.010980534144068386,0.05933745398986039,7084781116
N/A,-0.03696055975005143,0.016586414358973307,-0.023073843356740537,4135
N/A,0.02110324809280378,-0.01877020778797656,0.07833530106257379,4089
N/A,0.05985234449825102,-0.017293940854822772,-0.3042850197930412,4068
N/A,0.055221298925917726,0.008256754380623236,-0.035335787207444964,3618
N/A,-0.0732342438385115,0.016130709574169285,0.3908188068615876,4053
N/A,-0.025209396044210415,-0.03661008837527975,0.05027303580909917,4022
N/A,-0.014239400943728924,-0.001086889949031388,-0.10233416699923575,2840064549
N/A,0.002774571407980917,0.0011398924079091797,-0.012014723244669774,7110100137
N/A,0.02208867442691005,0.008769408066387306,-0.0075738275600009805,2550020421
N/A,-0.06590029992901383,0.015606866485189354,-0.25517744287797767,23211700000
N/A,0.00575679541541838,-0.0034286315970445047,-0.01665046183762761,7373107121
N/A,0.07715943544100191,-0.18190370374236772,-0.20127092159177723,4065
N/A,-0.0031930231791575483,-0.0005240717265236169,-0.0008828531160185999,1138423202
N/A,-0.032428166972578554,-0.012069329685094846,0.03608460333285854,7222000181
N/A,0.014508556223402188,0.0015227499795632704,-0.0009238216691335461,2840058932
N/A,-0.011827026621260653,-0.004528247442986911,0.009983389557682758,7778202393
N/A,0.00675198335197236,-0.0074293279273641875,-0.009618723522466842,7222010115
N/A,-0.06441056785758487,0.015051951571568934,0.11752745828931367,4046
N/A,-0.0024919921643387012,-0.004520242793696278,0.010717139944824589,2410559005
N/A,-0.015607102953515363,0.00030042194147060047,-0.08910940641865775,2840064524
N/A,-0.00625349286292703,-0.01305164326069983,-0.02955760816723383,94627
N/A,0.005089056493284871,-0.006876099145300736,-0.04382943259948606,94011
N/A,-0.07921242999322674,0.005808596380038305,-0.11454831916108192,4959
N/A,-0.0023173470262395405,-0.006910134151674563,-0.027865786173877274,7576
N/A,-0.0006894812828384682,0.0010170341507547967,0.011448857099809731,2820000384
N/A,-0.00354897237907363,0.007705216762596257,-0.02959233280088896,61126981899
N/A,-0.00425016923358287,-0.0034049242795676595,0.006783094034125516,23215200000
N/A,-0.5345474675553187,0.06707798118741783,6.6,23211600000
N/A,-0.03687943878594877,-0.039212698126190645,-0.02952714417276607,7961860140
N/A,-0.01255462243343427,0.020556210182997355,-0.27893051660818,4286
N/A,-0.10003208297258417,-0.30045771776436864,0.34799638863809984,4011
N/A,0.030423433769345632,-0.05966214330140238,0.089749926252697,4023
N/A,-0.020502223276041176,-0.014428091531098426,0.01989392013786992,7222000180
N/A,-0.0041847735975345185,0.002547837554340248,-0.006515626799784707,7310000107
N/A,-0.12532170199759407,-0.05326089332457635,0.018803389124244743,4664
N/A,0.012967098569748406,0.0013469829322590582,-0.31326008791163895,5100000524
N/A,0.0605942332599651,-0.047391829003352134,0.16966108757552606,3283
N/A,0.006810898874095333,-0.1404496619550244,-0.1862177929022849,4012
N/A,0.01616985486586916,-0.016992000330558303,-0.08724216959511077,7222000014
N/A,-0.0116921546283023,-0.003329504844150916,0.02355334833536049,23988200000
N/A,-0.0015876099725358845,0.0009466194387720022,0.0014497869520393647,4799585509
N/A,0.07518159197312636,0.03031812123004526,-0.2723128258799766,8660000020
N/A,0.011667219057240094,-0.0039393777442737685,0.0512547771003774,5848
N/A,0.0038722534099123332,0.03545377602753803,0.03475931500837286,233
N/A,-0.010123499842105376,-0.01248904036260926,0.030498388065342736,23221700000
